Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
theCafe@JW,4.4,157.0,30.726723,76.766505,Restaurant,FineDining,24,24,2495.6000000000004,4.354999999999988
WildWestPubandBar,4.1,331.0,30.724778,76.765238,Restaurant,Pub,24,24,2495.6000000000004,4.081137724550888
PavBhajiExpresss,3.2,36.0,30.718461,76.766096,Restaurant,FoodTruck,24,24,2495.6000000000004,3.107692307692309
35Brewhouse,4.3,72.0,30.726969,76.766958,Restaurant,Pub,24,24,2495.6000000000004,4.2080000000000055
GreenDotExpeditions,4.9,63.0,30.729904,76.766987,Restaurant,FoodTruck,24,24,2495.6000000000004,4.768181818181818
PashtunRestaurant,4.1,2055.0,30.724594,76.764952,Restaurant,FineDining,24,24,2495.6000000000004,4.09693877551036
XO,4.3,52.0,30.727209,76.767707,Restaurant,FineDining,24,24,2495.6000000000004,4.174545454545458
Art&Ko,4.2,286.0,30.717694,76.766267,Restaurant,Cafe,24,24,2495.6000000000004,4.177162629757808
DialogueCafe,4.2,560.0,30.72586,76.766818,Restaurant,Cafe,24,24,2495.6000000000004,4.188277087033752
WildWestPubandBar,4.1,331.0,30.724778,76.765238,Restaurant,Bar,24,24,2495.6000000000004,4.081137724550888
DonClooneyPizzeria&Cafe,3.7,3.0,30.721916,76.766913,Restaurant,Pizzeria,24,24,2495.6000000000004,2.85
TamangFastFood,4.2,32.0,30.730367,76.766052,Restaurant,FastFood,24,24,2495.6000000000004,4.0114285714285725
Eatinghouse23,4.0,168.0,30.737893,76.766313,Restaurant,FastFood,24,24,2495.6000000000004,3.9649122807017534
CafÃ¯Â¿Â½CoffeeDay,4.2,811.0,30.748043,76.774987,Restaurant,Cafe,24,24,2495.6000000000004,4.191891891891839
FrenchPressCafe,4.1,380.0,30.747141,76.7756,Restaurant,Cafe,24,24,2495.6000000000004,4.083550913838099
BlueNiteBeerBar&Restaurant,4.1,591.0,30.695946,76.768323,Restaurant,FineDining,24,24,2495.6000000000004,4.089393939393895
NescafeCafeSDCollege,3.3,3.0,30.70396,76.771193,Restaurant,Cafe,24,24,2495.6000000000004,2.65
MomBakers,3.5,147.0,30.700193,76.765801,Restaurant,Bakery,24,24,2495.6000000000004,3.47
BlueNiteBeerBar&Restaurant,4.1,591.0,30.695946,76.768323,Restaurant,Pub,24,24,2495.6000000000004,4.089393939393895
Liquorstore,3.8,13.0,30.709103,76.774297,Restaurant,Pub,24,24,2495.6000000000004,3.4624999999999995
LaPino'zPizzaSector-32,4.0,570.0,30.710502,76.772392,Restaurant,Pizzeria,24,24,2495.6000000000004,3.9895287958115184
CityPizzeria,5.0,12.0,30.708202,76.774265,Restaurant,Pizzeria,24,24,2495.6000000000004,4.4
LotusIceCream,3.9,14.0,30.709228,76.772929,Restaurant,IceCreamParlor,24,24,2495.6000000000004,3.5647058823529405
BaskinRobbinsSector32Chandigarh,3.6,12.0,30.710724,76.772725,Restaurant,IceCreamParlor,24,24,2495.6000000000004,3.2800000000000007
GulshanIce-creamCorner,4.7,10.0,30.697256,76.767406,Restaurant,IceCreamParlor,24,24,2495.6000000000004,4.0769230769230775
ChefKapoor's,4.3,103.0,30.718287,76.766362,Restaurant,FineDining,24,24,2495.6000000000004,4.234905660377366
BrewloftCoffee&Co.,4.0,273.0,30.718585,76.765755,Restaurant,Cafe,24,24,2495.6000000000004,3.978260869565217
CafÃ¯Â¿Â½WellBeing,4.8,37.0,30.708753,76.773733,Restaurant,Cafe,24,24,2495.6000000000004,4.590000000000002
TheBackRoom,4.2,300.0,30.721547,76.771312,Restaurant,Pub,24,24,2495.6000000000004,4.1782178217822015
CafeOlio,4.2,495.0,30.724886,76.765395,Restaurant,Cafe,24,24,2495.6000000000004,4.186746987951835
theCafe@JW,4.4,157.0,30.726723,76.766505,Restaurant,Buffet,24,24,2495.6000000000004,4.354999999999988
KapoorIcecream,4.4,287.0,30.719916,76.782736,Restaurant,IceCreamParlor,24,24,2495.6000000000004,4.375172413793108
OrchidLounge,4.3,661.0,30.719437,76.768183,Restaurant,FineDining,24,24,2495.6000000000004,4.289608433734967
TheCoffeeBean&TeaLeaf,4.5,1449.0,30.729824,76.773136,Restaurant,Cafe,24,24,2495.6000000000004,4.494834710743802
CafeChaÃ¯Â¿Â½aBrewers,4.7,56.0,30.725074,76.765747,Restaurant,Cafe,24,24,2495.6000000000004,4.562711864406776
TheBackRoom,4.2,300.0,30.721547,76.771312,Restaurant,Bar,24,24,2495.6000000000004,4.1782178217822015
KVFoodTheka,4.1,7.0,30.741218,76.769342,Restaurant,FoodTruck,24,24,2495.6000000000004,3.47
BestcafeinChandigarh-Chaiverse,4.7,22.0,30.722232,76.769239,Restaurant,Buffet,24,24,2495.6000000000004,4.376000000000001
McDonald's,4.3,5390.0,30.730128,76.773573,Restaurant,FastFood,24,24,2495.6000000000004,4.298720563693252
KarthikSouthIndianRestaurant,4.2,10183.0,30.69736,76.767125,Restaurant,FineDining,24,24,2495.6000000000004,4.199352051835566
KarthikTeaKadai,5.0,5.0,30.69674,76.767691,Restaurant,Cafe,24,24,2495.6000000000004,3.875
Sufibeats,5.0,3.0,30.690779,76.766924,Restaurant,Bar,24,24,2495.6000000000004,3.5
Thaath62Productions,5.0,1.0,21.068007,82.752529,Restaurant,Bar,24,24,2495.6000000000004,2.75
YOUNGBLOOD,4.9,8.0,31.026816,75.410647,Restaurant,Bar,24,24,2495.6000000000004,4.1090909090909085
KarthikSouthIndianRestaurant,4.2,10183.0,30.69736,76.767125,Restaurant,Buffet,24,24,2495.6000000000004,4.199352051835566
LaPino'zPizzaSector-47,3.7,74.0,30.693479,76.771271,Restaurant,Pizzeria,24,24,2495.6000000000004,3.6337662337662286
Domino'sPizza,4.0,1047.0,30.694566,76.770407,Restaurant,Pizzeria,24,24,2495.6000000000004,3.994285714285714
FastFood,3.0,1.0,30.69745,76.767087,Restaurant,FastFood,24,24,2495.6000000000004,2.25
BurgerGPT,4.0,228.0,30.700373,76.765974,Restaurant,FastFood,24,24,2495.6000000000004,3.9740259740259742
BestEatingPoint,4.1,547.0,30.699557,76.766303,Restaurant,FineDining,24,24,2495.6000000000004,4.088545454545413
Cafedownunder,4.3,94.0,30.704895,76.780114,Restaurant,Cafe,24,24,2495.6000000000004,4.2288659793814505
SDCafe,5.0,1.0,30.703943,76.771407,Restaurant,Cafe,24,24,2495.6000000000004,2.75
TheBakers,4.1,277.0,30.697496,76.767035,Restaurant,Bakery,24,24,2495.6000000000004,4.077500000000005
UttamCafeAndRestaurant,4.0,842.0,30.699929,76.76556,Restaurant,Bakery,24,24,2495.6000000000004,3.992899408284024
MuskanJuiceBar,3.3,12.0,30.701362,76.765148,Restaurant,Bar,24,24,2495.6000000000004,3.04
Tekha,5.0,1.0,30.695081,76.766113,Restaurant,Bar,24,24,2495.6000000000004,2.75
ManiMuruganSouthIndianvegrestaurant,4.1,68.0,30.696203,76.768027,Restaurant,Buffet,24,24,2495.6000000000004,4.011267605633801
AnkrishHospitality(Dine&Delight),3.9,105.0,30.697102,76.767275,Restaurant,Buffet,24,24,2495.6000000000004,3.847222222222217
Dominic'sPizza46,4.3,81.0,30.70051,76.765795,Restaurant,Buffet,24,24,2495.6000000000004,4.217857142857149
BrewloungeCafe,4.7,29.0,30.708901,76.773934,Restaurant,Cafe,24,24,2495.6000000000004,4.446875000000001
BainsCafe,4.7,7.0,30.716204,76.779466,Restaurant,Cafe,24,24,2495.6000000000004,3.89
SigdiFamilyRestaurant,2.8,19.0,30.709624,76.772596,Restaurant,Buffet,24,24,2495.6000000000004,2.69090909090909
Dimsumbox32,3.4,14.0,30.708885,76.773947,Restaurant,Buffet,24,24,2495.6000000000004,3.152941176470588
Jamie'sPizzeria,4.1,109.0,30.705493,76.801256,Restaurant,Pizzeria,24,24,2495.6000000000004,4.043750000000007
KrishnaFood,4.0,609.0,30.721989,76.768867,Restaurant,FastFood,24,24,2495.6000000000004,3.9901960784313726
ToshibFastFood,4.0,2229.0,30.718093,76.766426,Restaurant,FastFood,24,24,2495.6000000000004,3.997311827956989
Chaps-InFastFood,4.2,824.0,30.718065,76.766428,Restaurant,FastFood,24,24,2495.6000000000004,4.192019347037429
CoffeeFullDay,4.7,64.0,30.717866,76.76634,Restaurant,Cafe,24,24,2495.6000000000004,4.579104477611935
ChaisuttabarChandigarhsec34c,4.2,643.0,30.718438,76.766209,Restaurant,Cafe,24,24,2495.6000000000004,4.189783281733726
BrewbakesChandigarh,4.3,401.0,30.718226,76.766144,Restaurant,Cafe,24,24,2495.6000000000004,4.282920792079179
Classic44-ThePremiumBakings,4.1,392.0,30.718257,76.766198,Restaurant,Bakery,24,24,2495.6000000000004,4.08405063291137
PolkaPastryShop,3.3,91.0,30.717934,76.766755,Restaurant,Bakery,24,24,2495.6000000000004,3.258510638297878
OrchidLounge,4.3,661.0,30.719437,76.768183,Restaurant,Pub,24,24,2495.6000000000004,4.289608433734967
Buzzczar,4.2,191.0,30.725097,76.765771,Restaurant,Buffet,24,24,2495.6000000000004,4.16597938144331
KrishnaChaatShop,4.3,1342.0,30.717965,76.766461,Restaurant,IceCreamParlor,24,24,2495.6000000000004,4.294869888475942
PolkaPastryShop,3.3,91.0,30.717934,76.766755,Restaurant,IceCreamParlor,24,24,2495.6000000000004,3.258510638297878
Classic44-ThePremiumBakings,4.1,392.0,30.718257,76.766198,Restaurant,IceCreamParlor,24,24,2495.6000000000004,4.08405063291137
PizzaCornerChandigarh,4.5,4.0,30.732646,76.777717,Restaurant,Pizzeria,24,24,2495.6000000000004,3.4285714285714284
Giani'sIceCream(Aroma)Chandigarh,4.1,23.0,30.730218,76.773478,Restaurant,IceCreamParlor,24,24,2495.6000000000004,3.8576923076923055
Saffron,4.2,104.0,30.727412,76.766229,Restaurant,FineDining,24,24,2495.6000000000004,4.138317757009339
KhalsaConfectioners,4.4,1229.0,30.734131,76.770417,Restaurant,Bakery,24,24,2495.6000000000004,4.394155844155804
35Brewhouse,4.3,72.0,30.726969,76.766958,Restaurant,Bar,24,24,2495.6000000000004,4.2080000000000055
Buzzczar,4.2,191.0,30.725097,76.765771,Restaurant,Bar,24,24,2495.6000000000004,4.16597938144331
GymkhanaPub&Bar,4.1,1340.0,30.741693,76.780418,Restaurant,Pub,24,24,2495.6000000000004,4.095309009679866
PizzaBuddy's,4.2,136.0,30.730226,76.766093,Restaurant,Pizzeria,24,24,2495.6000000000004,4.152517985611508
CafeOlio,4.2,495.0,30.724886,76.765395,Restaurant,Pizzeria,24,24,2495.6000000000004,4.186746987951835
Thejuicecompany'sdeal,3.0,3.0,30.733969,76.770136,Restaurant,IceCreamParlor,24,24,2495.6000000000004,2.5
SOFTYCORNER,4.3,13.0,30.734264,76.770246,Restaurant,IceCreamParlor,24,24,2495.6000000000004,3.868749999999999
ChaurasiaTrader,3.6,16.0,30.725041,76.765586,Restaurant,IceCreamParlor,24,24,2495.6000000000004,3.347368421052632
DoabaSweetsAndFastFood,4.1,1806.0,30.735701,76.768664,Restaurant,IceCreamParlor,24,24,2495.6000000000004,4.096517412935451
TummyYummyFastFood,3.1,190.0,30.73979,76.780996,Restaurant,FastFood,24,24,2495.6000000000004,3.082901554404156
NeelamFastFood,3.6,26.0,30.739742,76.781022,Restaurant,FastFood,24,24,2495.6000000000004,3.4344827586206885
Cloud9(RooftopRestaurant),4.4,781.0,30.740047,76.776306,Restaurant,FineDining,24,24,2495.6000000000004,4.390816326530671
WinnisKitchen,3.7,401.0,30.735852,76.776995,Restaurant,FineDining,24,24,2495.6000000000004,3.687376237623789
TheEatingHouse,4.1,246.0,30.730026,76.773607,Restaurant,FineDining,24,24,2495.6000000000004,4.074698795180739
Grapewine,3.1,13.0,30.730156,76.77354,Restaurant,FineDining,24,24,2495.6000000000004,2.8937500000000007
TheChef,3.8,68.0,30.735544,76.778735,Restaurant,FineDining,24,24,2495.6000000000004,3.7239436619718354
Canteen24/7Snackbar,5.0,1.0,30.734503,76.768475,Restaurant,Bar,24,24,2495.6000000000004,2.75
ChaiSuttaBar,4.1,68.0,30.735812,76.768866,Restaurant,Bar,24,24,2495.6000000000004,4.011267605633801
"Malt&Co,RestaurantandMicrobrewery",4.1,423.0,30.732078,76.777374,Restaurant,Pub,24,24,2495.6000000000004,4.085211267605606
Hoppinrestobar,4.5,8.0,30.733991,76.779627,Restaurant,Pub,24,24,2495.6000000000004,3.8181818181818175
PALMSRestroBar,3.0,2.0,30.733613,76.778736,Restaurant,Pub,24,24,2495.6000000000004,2.4
FoodVanManufacturer,4.8,6.0,30.733795,76.779761,Restaurant,FoodTruck,24,24,2495.6000000000004,3.866666666666666
KataniDhaba,3.5,816.0,30.72787,76.770107,Restaurant,Buffet,24,24,2495.6000000000004,3.4945054945054945
Cloud9(RooftopRestaurant),4.4,781.0,30.740047,76.776306,Restaurant,Buffet,24,24,2495.6000000000004,4.390816326530671
WinnisKitchen,3.7,401.0,30.735852,76.776995,Restaurant,Buffet,24,24,2495.6000000000004,3.687376237623789
Lotusicecream,4.4,11.0,30.733374,76.771156,Restaurant,IceCreamParlor,24,24,2495.6000000000004,3.885714285714285
OrganicFoods&Cafe,5.0,1.0,30.692408,76.767556,Restaurant,Cafe,24,24,2495.6000000000004,2.75
AnkrishHospitality(Dine&Delight),3.9,105.0,30.697102,76.767275,Restaurant,FineDining,24,24,2495.6000000000004,3.847222222222217
DesiUrbanChaiSector46,3.3,21.0,30.700356,76.765988,Restaurant,Cafe,24,24,2495.6000000000004,3.137499999999999
UttamCafeAndRestaurant,4.0,842.0,30.699929,76.76556,Restaurant,Cafe,24,24,2495.6000000000004,3.992899408284024
RahulConfectionery,5.0,1.0,30.699772,76.766075,Restaurant,Cafe,24,24,2495.6000000000004,2.75
GuptaTeaBar,4.9,16.0,30.704624,76.779516,Restaurant,Pub,24,24,2495.6000000000004,4.442105263157895
UttamSnacks,4.9,24.0,30.702167,76.781147,Restaurant,Pub,24,24,2495.6000000000004,4.577777777777779
BurgerHub,4.2,971.0,30.709571,76.773864,Restaurant,FastFood,24,24,2495.6000000000004,4.193223819301774
TheDiningStory-TDS,4.6,55.0,30.698527,76.786262,Restaurant,FineDining,24,24,2495.6000000000004,4.465517241379306
Redflavour,4.5,11.0,30.708793,76.774016,Restaurant,FineDining,24,24,2495.6000000000004,3.9642857142857135
Kandy'sPastryParlour,4.2,339.0,30.710677,76.772652,Restaurant,Bakery,24,24,2495.6000000000004,4.180701754385991
Kamal&Kamal,4.4,1615.0,30.709695,76.773918,Restaurant,Bakery,24,24,2495.6000000000004,4.39555006180458
ChaiKulchaBar,4.1,297.0,30.710853,76.772765,Restaurant,Bar,24,24,2495.6000000000004,4.078999999999999
NukkarDhaba,3.7,759.0,30.710541,76.772363,Restaurant,Buffet,24,24,2495.6000000000004,3.6933070866141473
BholeyDaDhaba,4.0,449.0,30.709766,76.772937,Restaurant,Buffet,24,24,2495.6000000000004,3.9867256637168142
FlamesRestaurant,3.9,964.0,30.709608,76.773625,Restaurant,Buffet,24,24,2495.6000000000004,3.894105480868728
Chickblast,4.1,78.0,30.709531,76.773558,Restaurant,FastFood,24,24,2495.6000000000004,4.022222222222224
BITS&BITES,4.3,222.0,30.718146,76.765843,Restaurant,FastFood,24,24,2495.6000000000004,4.269333333333317
TastyFoodCorner,4.2,5.0,30.709198,76.772914,Restaurant,FastFood,24,24,2495.6000000000004,3.375
Piccante,4.5,293.0,30.704522,76.800159,Restaurant,FineDining,24,24,2495.6000000000004,4.474662162162162
TheLastCourse,4.0,21.0,30.709545,76.773575,Restaurant,Cafe,24,24,2495.6000000000004,3.75
ChhotaBanaras,4.2,5.0,30.708757,76.773745,Restaurant,Cafe,24,24,2495.6000000000004,3.375
NEWCAPITALBAKERY,4.3,80.0,30.725683,76.777331,Restaurant,Bakery,24,24,2495.6000000000004,4.216867469879524
MansaFastFoodCorner,5.0,3.0,30.730378,76.765975,Restaurant,FastFood,24,24,2495.6000000000004,3.5
NIKBAKER'S,4.0,268.0,30.731003,76.775102,Restaurant,Bakery,24,24,2495.6000000000004,3.977859778597786
TheBakerSmith|CustomizedDesignerCakeDeliveryInChandigarhMohaliPanchkulaKhararZirakpur|BestBakeryInChandigarh,4.9,383.0,30.731008,76.773168,Restaurant,Bakery,24,24,2495.6000000000004,4.877461139896406
"Malt&Co,RestaurantandMicrobrewery",4.1,423.0,30.732078,76.777374,Restaurant,Bar,24,24,2495.6000000000004,4.085211267605606
XO,4.3,52.0,30.727209,76.767707,Restaurant,Buffet,24,24,2495.6000000000004,4.174545454545458
LaPinoÃ¯Â¿Â½zPizza,3.7,50.0,30.72361,76.767675,Restaurant,Pizzeria,24,24,2495.6000000000004,3.603773584905658
SoftyCorner,4.4,1756.0,30.740637,76.781563,Restaurant,IceCreamParlor,24,24,2495.6000000000004,4.395906765207368
capitalicecream,4.0,46.0,30.720601,76.782076,Restaurant,IceCreamParlor,24,24,2495.6000000000004,3.877551020408163
DoabaSweetsAndFastFood,4.1,1806.0,30.735701,76.768664,Restaurant,FastFood,24,24,2495.6000000000004,4.096517412935451
GargChaat,4.1,8380.0,30.737686,76.766475,Restaurant,FastFood,24,24,2495.6000000000004,4.099248479064136
FastFoodPonit,5.0,1.0,30.735048,76.768772,Restaurant,FastFood,24,24,2495.6000000000004,2.75
Corby'sRestaurant,4.5,98.0,30.744631,76.783524,Restaurant,FineDining,24,24,2495.6000000000004,4.425742574257426
GhazalRestaurant,4.1,2068.0,30.738967,76.784953,Restaurant,FineDining,24,24,2495.6000000000004,4.096957991308703
BlackLotus,4.2,154.0,30.745489,76.785387,Restaurant,FineDining,24,24,2495.6000000000004,4.157961783439494
BARISTA,4.4,139.0,30.742946,76.78509,Restaurant,Cafe,24,24,2495.6000000000004,4.349295774647876
BooksNBrew,4.2,3586.0,30.746974,76.775921,Restaurant,Cafe,24,24,2495.6000000000004,4.198161047645845
Bittu'sSnacks&Foods,4.3,3.0,30.737733,76.775444,Restaurant,Bar,24,24,2495.6000000000004,3.15
JugnuSnacks,4.4,12.0,30.737407,76.775459,Restaurant,Bar,24,24,2495.6000000000004,3.92
HotMillionsSaladBarAndRestaurant,3.4,1715.0,30.740817,76.781931,Restaurant,Buffet,24,24,2495.6000000000004,3.3975552968567477
CafÃ¯Â¿Â½17,4.4,128.0,30.745535,76.785205,Restaurant,Buffet,24,24,2495.6000000000004,4.345038167938921
Corby'sRestaurant,4.5,98.0,30.744631,76.783524,Restaurant,Buffet,24,24,2495.6000000000004,4.425742574257426
BlackLotus,4.2,154.0,30.745489,76.785387,Restaurant,Buffet,24,24,2495.6000000000004,4.157961783439494
UmeedsocietyIceCreamParlour,3.8,21.0,30.740209,76.781213,Restaurant,IceCreamParlor,24,24,2495.6000000000004,3.574999999999999
HFSuperIceCreamStudio,4.8,16.0,30.740504,76.781271,Restaurant,IceCreamParlor,24,24,2495.6000000000004,4.357894736842105
ShriSanatanDharmTemple,4.6,84.0,30.699928,76.766699,PilgrimagePlace,Shrine,24,24,2495.6000000000004,4.510344827586212
Satyanarayantemple,4.6,41.0,30.729916,76.767435,PilgrimagePlace,Temple,24,24,2495.6000000000004,4.422727272727269
ShivMandir,4.8,92.0,30.748371,76.765183,PilgrimagePlace,Temple,24,24,2495.6000000000004,4.711578947368428
SSCA-32CricketAcademy,4.6,82.0,30.668668,76.774948,EventVenue,Stadium,24,24,2495.6000000000004,4.508235294117652
SpaceJamConferenceRooms|EventsHalls:Chandigarh,4.0,2.0,30.722553,76.769762,EventVenue,ConferenceCenter,24,24,2495.6000000000004,2.8
ConferenceRoom8-10person,5.0,1.0,30.734346,76.778327,EventVenue,ConferenceCenter,24,24,2495.6000000000004,2.75
JWMarriottHotelChandigarh,4.5,678.0,30.72679,76.767115,EventVenue,ConferenceCenter,24,24,2495.6000000000004,4.488986784140969
RajasthanBhawan,4.1,444.0,30.716136,76.768878,EventVenue,ConferenceCenter,24,24,2495.6000000000004,4.0859060402684255
Sector46SportsStadium,4.3,1335.0,30.703532,76.769359,EventVenue,Stadium,24,24,2495.6000000000004,4.29484304932746
ArenaFlowers|SameDayFlowerDeliveryinChandigarh|OnlineFlowerShopinChandigarh,3.6,55.0,30.726963,76.765981,EventVenue,Arena,24,24,2495.6000000000004,3.517241379310341
Sector16CricketStadium,4.4,1028.0,30.741699,76.774852,EventVenue,Stadium,24,24,2495.6000000000004,4.393016488845804
ArenaAnimationChandigarh34A,4.4,211.0,30.719518,76.768327,EventVenue,Arena,24,24,2495.6000000000004,4.366355140186901
CadArena,5.0,3.0,30.722051,76.768952,EventVenue,Arena,24,24,2495.6000000000004,3.5
TheworkoutArena,4.6,16.0,30.676782,76.810202,EventVenue,Arena,24,24,2495.6000000000004,4.189473684210526
ChandigarhAdministrationSportsComplex,4.5,20.0,30.703378,76.76946,EventVenue,Stadium,24,24,2495.6000000000004,4.173913043478261
RedBishopConventionCenter,4.2,5.0,30.705247,76.865964,EventVenue,ConventionCenter,24,24,2495.6000000000004,3.375
"CIINorthernRegionHeadquarters,Chandigarh",4.4,806.0,30.70703,76.784267,EventVenue,ConventionCenter,24,24,2495.6000000000004,4.391100123609454
LectureTheatre1PGIMER,4.5,76.0,30.760834,76.77579,EventVenue,ConferenceCenter,24,24,2495.6000000000004,4.405063291139241
Stadium,5.0,1.0,30.741051,76.779015,EventVenue,Stadium,24,24,2495.6000000000004,2.75
FootballGround,4.7,28.0,30.737936,76.779905,EventVenue,Stadium,24,24,2495.6000000000004,4.438709677419356
ArenaAnimationSector9Chandigarh,4.7,173.0,30.741398,76.790879,EventVenue,Arena,24,24,2495.6000000000004,4.653977272727285
Wedding&EventZ,5.0,4.0,30.741007,76.764869,EventVenue,ConferenceCenter,24,24,2495.6000000000004,3.7142857142857135
KisanBhavanCandigarh,4.1,23.0,30.739651,76.766781,EventVenue,ConferenceCenter,24,24,2495.6000000000004,3.8576923076923055
ArenJewellers,4.9,46.0,30.734275,76.769995,EventVenue,Arena,24,24,2495.6000000000004,4.7224489795918405
KendriyaVidyalaya3BRD,4.5,134.0,30.689596,76.786488,EventVenue,ConferenceCenter,24,24,2495.6000000000004,4.445255474452555
"CIINorthernRegionHeadquarters,Chandigarh",4.4,806.0,30.70703,76.784267,EventVenue,ConferenceCenter,24,24,2495.6000000000004,4.391100123609454
CII-CentreofExcellenceforCompetitivenessforSMEs,5.0,1.0,30.707084,76.784294,EventVenue,ConferenceCenter,24,24,2495.6000000000004,2.75
KendriyaVidyalayaCricketPitch,5.0,1.0,30.69705,76.771396,EventVenue,Stadium,24,24,2495.6000000000004,2.75
JWMarriottHotelChandigarh,4.5,678.0,30.72679,76.767115,EventVenue,Stadium,24,24,2495.6000000000004,4.488986784140969
DirectorSportsPunjab,4.0,7.0,30.722324,76.768517,EventVenue,Stadium,24,24,2495.6000000000004,3.4
HotelAntheia,3.7,163.0,30.721463,76.77146,EventVenue,Stadium,24,24,2495.6000000000004,3.669277108433735
HotelShivalikview,4.1,7729.0,30.740086,76.776551,EventVenue,ConferenceCenter,24,24,2495.6000000000004,4.099185204345007
CycleTrack,4.8,4.0,30.740248,76.774823,EventVenue,Stadium,24,24,2495.6000000000004,3.6
16C,5.0,1.0,30.742691,76.776211,EventVenue,Stadium,24,24,2495.6000000000004,2.75
FreeCarParkingOpossiteToRamMandirAdjactentToGround,4.7,3.0,30.695752,76.765275,Transportation,Airport,24,24,2495.6000000000004,3.35
