Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
DrivingSchoolMohali,5.0,784.0,30.685629,76.721439,EducationalInstitute,DrivingSchool,0,0,3324.8,4.98856416772554
ShankarSchoolOfMusic,4.9,171.0,30.687943,76.737523,EducationalInstitute,ArtSchool,0,0,3324.8,4.849999999999986
GovernmentMiddleSchool,4.6,5.0,30.684477,76.73769,EducationalInstitute,School,0,0,3324.8,3.625
NIPERMohaliMainGate,5.0,6.0,30.682219,76.736307,EducationalInstitute,University,0,0,3324.8,4.0
SuperHomoeoPharmacy,3.8,8.0,30.68775,76.737596,Shop,Pharmacy,0,0,3324.8,3.309090909090909
HalePharmacy,5.0,9.0,30.68867,76.712554,Shop,Pharmacy,0,0,3324.8,4.25
"SriSriDivineShop,TOKMohali",5.0,5.0,30.689026,76.72896,Shop,ConvenienceStore,0,0,3324.8,3.875
AmritEnterprises,4.5,15.0,30.690099,76.725976,Shop,HardwareStore,0,0,3324.8,4.083333333333333
AbhiFootwearMohali,3.5,8.0,30.688886,76.727906,Shop,ShoeStore,0,0,3324.8,3.090909090909091
Croma-CP67,4.3,394.0,30.677149,76.723896,Shop,Electronics,0,0,3324.8,4.282619647355134
THEBEAUTY68,5.0,5.0,30.689978,76.725955,Shop,BeautyParlour,0,0,3324.8,3.875
GEETASTATIONERS,4.8,58.0,30.689199,76.727916,Shop,Stationery,0,0,3324.8,4.662295081967218
RisingSunDepartmentalStore,4.3,36.0,30.686654,76.738354,ShoppingMall,DepartmentalStore,0,0,3324.8,4.123076923076924
NirmalJewellers,5.0,2.0,30.68261,76.73762,ShoppingMall,JewelryStore,0,0,3324.8,3.2
JCBLCorporateOffice,4.6,25.0,30.67066,76.73472,Office,CorporateOffice,0,0,3324.8,4.321428571428569
AdvocateAmitAntil,5.0,42.0,30.68121,76.727925,Office,LawFirm,0,0,3324.8,4.8
SamDigitalMarketingChandigarh,5.0,2.0,30.687153,76.738179,Office,AdvertisingAgency,0,0,3324.8,3.2
MindSketchers-theCreativeAgency,4.9,13.0,30.081916,75.742212,Office,AdvertisingAgency,0,0,3324.8,4.356249999999999
ArtofLivingTempleofKnowledge-KashiVishwanathDevasthanam,4.7,119.0,30.68909,76.728889,Office,Non-ProfitOrganization,0,0,3324.8,4.633606557377046
KohliMediaLLP,4.2,10.0,14.157641,71.602886,Office,MediaCompany,0,0,3324.8,3.692307692307693
CosmosMedia-WebsiteDesigningCompanyinMohali,5.0,2.0,30.680213,76.726292,Office,MediaCompany,0,0,3324.8,3.2
Domino'sPizza,4.0,1940.0,30.687481,76.737895,Office,Co-workingSpace,0,0,3324.8,3.996911991765312
BurnGymPhase9Mohali,4.6,659.0,30.69031,76.732967,Office,Co-workingSpace,0,0,3324.8,4.588217522658556
SUBWAYPhase10Mohali,4.1,1600.0,30.687172,76.738082,Office,Co-workingSpace,0,0,3324.8,4.09606986899573
VGMANDASSOCIATES,4.7,14.0,30.688052,76.737694,Office,AccountingFirm,0,0,3324.8,4.223529411764707
GSTandTDSFillingExpert,5.0,1.0,30.081916,75.742212,Office,AccountingFirm,0,0,3324.8,2.75
MakeMyTripIndiaPrivateLimited,3.9,9.0,30.687917,76.737649,Hotel,Hostelsforstayingnearme,0,0,3324.8,3.4249999999999994
VisitorsHostelIISERMohali,4.4,552.0,30.663711,76.723008,Hotel,Hostelsforstayingnearme,0,0,3324.8,4.387027027027073
